model	loader	kind	cache_mode	metric	value	status
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	ttft_ms	26819.547008000427	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	init_ms	27007.682633999593	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_avg_ms	36.47459300009359	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_min_ms	36.30985400013742	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_max_ms	36.79140600024766	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	load_only	warm	init_ms	33914.49608499988	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	init_ms	26906.765956000072	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	first_token_ms	10.584751000351389	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	ttft_ms	26917.350707000423	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	init_ms	26881.579621000128	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_avg_ms	36.21758979979859	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_min_ms	36.05204399991635	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_max_ms	36.515384999802336	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	load_only	warm	init_ms	29259.639418000006	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	init_ms	29117.26020800006	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	first_token_ms	10.437225000259787	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	ttft_ms	29127.69743300032	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	29116.979789000197	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	36.1148521999894	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	36.00110100023812	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	36.25177199955942	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	load_only	warm	init_ms	27783.5928720001	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	init_ms	27767.867070999728	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	first_token_ms	10.382751000179269	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	ttft_ms	27778.249821999907	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	init_ms	27986.351534999812	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_avg_ms	36.03213559999858	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_min_ms	35.87913299998036	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_max_ms	36.24864700032049	OK
HuggingFaceTB/SmolLM3-3B	native	load_only	cold	init_ms	36874.781514999995	OK
HuggingFaceTB/SmolLM3-3B	native	ttft	cold	init_ms	32885.75750899963	OK
HuggingFaceTB/SmolLM3-3B	native	ttft	cold	first_token_ms	16.31770099993446	OK
HuggingFaceTB/SmolLM3-3B	native	ttft	cold	ttft_ms	32902.075209999566	OK
HuggingFaceTB/SmolLM3-3B	native	steady_state_decode	cold	init_ms	32583.3148669999	OK
HuggingFaceTB/SmolLM3-3B	native	steady_state_decode	cold	decode_avg_ms	36.387616799947864	OK
HuggingFaceTB/SmolLM3-3B	native	steady_state_decode	cold	decode_min_ms	36.246637999738596	OK
HuggingFaceTB/SmolLM3-3B	native	steady_state_decode	cold	decode_max_ms	36.68768600027761	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	load_only	cold	init_ms	27333.963552000114	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	cold	init_ms	27786.805252999784	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	cold	first_token_ms	15.542183999968984	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	cold	ttft_ms	27802.347436999753	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	cold	init_ms	27548.67559799959	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	cold	decode_avg_ms	36.25395519993617	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	cold	decode_min_ms	35.99138399977164	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	cold	decode_max_ms	36.65421699997751	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	load_only	cold	init_ms	27767.250446999697	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	cold	init_ms	27447.95623400023	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	cold	first_token_ms	15.454351999778737	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	cold	ttft_ms	27463.41058600001	OK
